! CEL
! CE3520K3
! N-channel HJ-FET
! Vds = 0 V Vgs = 0 V
# Hz S  MA   R 50
!      f          S11               S21               S12               S22
!    Hz      MAG      ANG      MAG      ANG      MAG      ANG      MAG      ANG
24900000000 0.8595733 -51.648655 0.13816573 150.91408 0.13800821 151.08971 0.79354841 -142.23669
25000000000 0.8584199 -53.846226 0.13707629 148.86462 0.13732092 148.991 0.7953161 -143.73323
25100000000 0.85926187 -55.888214 0.13673955 146.65453 0.13667865 146.84497 0.79572064 -145.24551
25200000000 0.85974663 -57.979408 0.13591021 144.54565 0.13585864 144.79689 0.79668742 -146.8011
25300000000 0.857373 -60.080925 0.13570163 142.57739 0.13554597 142.87062 0.79760289 -148.29182
25400000000 0.85568637 -62.198212 0.13529009 140.42197 0.13524744 140.77135 0.79805642 -149.77002
25500000000 0.85507655 -64.40123 0.13536763 138.3649 0.13501093 138.51727 0.79909897 -151.38245
25600000000 0.85472339 -66.591141 0.13491693 136.23021 0.13493955 136.54753 0.80028784 -152.80244
25700000000 0.85546392 -68.780029 0.1342261 134.05759 0.13469692 134.35506 0.8012659 -154.40749
25800000000 0.85451162 -71.08432 0.1343518 132.09726 0.13474253 132.27785 0.80041182 -155.91092
25900000000 0.85647428 -73.282005 0.1342732 129.86716 0.13391528 130.2197 0.80133462 -157.52649
26000000000 0.85501397 -75.31144 0.13461621 127.99895 0.13437405 128.32631 0.8022536 -159.06876
